,summonerName,participantId,gameId,gameCreation,gameDuration,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,teamId_team,win_team,firstBlood_team,firstTower_team,firstInhibitor_team,firstBaron_team,firstDragon_team,firstRiftHerald_team,towerKills_team,inhibitorKills_team,baronKills_team,dragonKills_team,riftHeraldKills_team,ban1,ban2,ban3,ban4,ban5,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end,championId,spell1Id,spell2Id
275,Rippedpoopsock,7,3410785199,1588921045190,1774,1400,3047,3067,1029,3044,1029,3340,1,10,8,0,1,0,496,0,0,0,0,89158,13515,67584,8058,0,6112,399,5480,232,6423,1,23239,11032,0,16,16,27911,6147,21186,577,7468,7635,0,0,12,86,80,0,209,12,2,9,1,False,False,False,False,False,False,8010,32,0,0,9111,440,180,0,9105,15,40,0,8014,58,0,0,8453,726,510,0,8473,772,0,0,8000,8400,5005,5008,5002,200,Fail,False,False,False,False,False,True,5,0,0,0,2,"{'championId': 114, 'pickTurn': 6}","{'championId': 89, 'pickTurn': 7}","{'championId': 245, 'pickTurn': 8}","{'championId': 350, 'pickTurn': 9}","{'championId': 517, 'pickTurn': 10}",SOLO,MIDDLE,6.1,431.1,252.9,-2.6,-62.5,304.2,71.79999999999998,6.6,551.7,385.5,-0.6999999999999997,79.69999999999996,834.6999999999999,250.69999999999996,,,,,,,,,,,,,,,127.0,4.0,12.0
375,GapeSmoothie,8,3410785199,1588921045190,1774,3020,3030,2033,3089,1052,1026,3340,5,7,2,3,2,1,651,1,0,0,0,117047,109379,7639,28,0,16203,15362,812,28,2392,1,6993,1473,1473,9,21,15101,3857,10349,893,10043,9360,0,0,194,0,0,0,113,14,1,8,0,False,False,False,False,False,False,8112,910,0,0,8139,954,0,0,8138,14,0,0,8135,1130,4,0,8352,139,560,544,8345,3,0,0,8100,8300,5008,5008,5003,200,Fail,False,False,False,False,False,True,5,0,0,0,2,"{'championId': 114, 'pickTurn': 6}","{'championId': 89, 'pickTurn': 7}","{'championId': 245, 'pickTurn': 8}","{'championId': 350, 'pickTurn': 9}","{'championId': 517, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.1,293.6,277.8,0.050000000000000044,7.1000000000000085,294.0,105.35,6.4,424.4,401.5,0.30000000000000016,-16.200000000000017,871.1,372.6,,,,,,,,,,,,,,,67.0,7.0,4.0
475,TheFirstWyverN,9,3410785199,1588921045190,1774,1028,3091,3153,3009,1033,3812,3363,2,8,1,2,1,1,323,0,0,0,0,165978,99279,58014,8685,0,15296,11291,4005,0,6488,1,35877,18704,4825,21,2,28745,9000,15743,4001,12032,12150,3,0,196,27,5,9,19,16,0,8,1,False,False,False,False,False,False,8010,1370,0,0,9101,3790,2957,0,9103,0,0,0,8299,759,0,0,8139,936,0,0,8135,1484,3,0,8000,8100,5007,5002,5002,200,Fail,False,False,False,False,False,True,5,0,0,0,2,"{'championId': 114, 'pickTurn': 6}","{'championId': 89, 'pickTurn': 7}","{'championId': 245, 'pickTurn': 8}","{'championId': 350, 'pickTurn': 9}","{'championId': 517, 'pickTurn': 10}",DUO_SUPPORT,NONE,6.199999999999999,396.4,255.39999999999998,-0.07999999999999985,-34.680000000000035,396.8,102.28000000000003,,,,,,,,,,,,,,,,,,,,,,41.0,12.0,4.0
575,WishForPenta,10,3410785199,1588921045190,1774,3157,3107,3853,3117,1033,0,3364,2,5,8,0,1,0,514,0,0,0,0,27024,23026,3451,545,0,9448,8616,521,311,2257,1,10408,653,330,43,64,14076,4611,8945,520,8020,7000,0,0,22,0,0,0,106,12,4,24,2,False,False,False,False,False,False,8229,1658,0,0,8226,250,505,0,8210,0,0,0,8237,602,0,0,8345,3,0,0,8313,0,0,0,8200,8300,5008,5008,5002,200,Fail,False,False,False,False,False,True,5,0,0,0,2,"{'championId': 114, 'pickTurn': 6}","{'championId': 89, 'pickTurn': 7}","{'championId': 245, 'pickTurn': 8}","{'championId': 350, 'pickTurn': 9}","{'championId': 517, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,rank one simp,1,3410800117,1588918861034,1775,3089,3027,3135,3020,3115,1052,3340,10,2,7,8,2,2,1132,1,0,0,0,254427,222709,29445,2272,0,36237,32795,2604,838,4935,1,31245,23593,14824,17,13,24037,10410,11554,2073,16661,16660,5,0,249,39,12,20,120,18,1,9,1,False,False,True,False,False,False,8437,1362,944,0,8401,811,0,0,8444,1362,0,0,8451,226,0,0,8224,667,0,0,8233,15,0,0,8400,8200,5008,5008,5003,100,Win,True,True,True,True,True,True,11,3,1,3,1,"{'championId': 122, 'pickTurn': 1}","{'championId': 62, 'pickTurn': 2}","{'championId': 420, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 350, 'pickTurn': 5}",SOLO,TOP,7.0,454.8,278.4,0.5000000000000004,2.700000000000017,350.2,-37.400000000000034,5.5,499.4,468.9,-3.0,-19.80000000000001,865.1,21.19999999999996,,,,,,,,,,,,,,,6.0,4.0,12.0
226,Yool,2,3410800117,1588918861034,1775,1055,3153,3042,3158,3025,0,3363,1,5,6,0,1,0,752,0,0,0,0,133286,15181,106599,11506,0,14479,5072,9355,51,1719,1,7941,5703,2514,20,3,17425,7671,8510,1243,10390,9975,1,1,171,20,5,12,204,14,1,6,1,False,False,False,False,False,False,8010,126,0,0,9111,270,140,0,9104,25,10,0,8014,217,0,0,8226,250,1357,0,8210,0,0,0,8000,8200,5005,5008,5002,100,Win,True,True,True,True,True,True,11,3,1,3,1,"{'championId': 122, 'pickTurn': 1}","{'championId': 62, 'pickTurn': 2}","{'championId': 420, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 350, 'pickTurn': 5}",DUO_SUPPORT,NONE,0.4,290.7,308.1,0.07999999999999985,34.680000000000035,636.3,-102.28000000000003,,,,,,,,,,,,,,,,,,,,,,33.0,4.0,11.0
326,Kimmy the Hunter,3,3410800117,1588918861034,1775,3077,3052,3078,3111,3812,1037,3340,8,2,4,6,3,1,1007,2,1,0,0,141730,759,132737,8233,622,14395,319,10482,3593,10942,13,19999,8702,6195,35,5,23699,8748,11790,3160,13211,12508,3,1,210,8,0,4,90,16,1,11,3,False,False,False,False,False,False,8010,782,0,0,9111,274,240,0,9104,15,30,0,8014,259,0,0,8139,619,0,0,8135,2099,5,0,8000,8100,5005,5008,5002,100,Win,True,True,True,True,True,True,11,3,1,3,1,"{'championId': 122, 'pickTurn': 1}","{'championId': 62, 'pickTurn': 2}","{'championId': 420, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 350, 'pickTurn': 5}",DUO_CARRY,BOTTOM,6.199999999999999,273.3,313.4,-0.4999999999999999,56.55,329.0,-122.65000000000003,7.0,411.29999999999995,503.40000000000003,-0.04999999999999982,115.24999999999994,453.0,-329.20000000000005,6.9,743.5,724.8,1.55,134.19999999999996,1020.6,-309.30000000000007,,,,,,,,222.0,7.0,4.0
426,Marshmellu,4,3410800117,1588918861034,1775,3864,3134,3133,3009,3179,3042,3364,2,9,11,0,1,0,490,0,0,0,0,34197,0,32543,1653,421,10723,0,10643,80,9468,5,6048,11379,3031,59,42,16459,7631,8319,508,8721,8600,0,1,16,7,2,0,132,12,4,25,6,False,False,False,False,False,False,8351,49,0,0,8304,11,1,5,8345,3,0,0,8410,85,0,0,8009,1411,500,0,9104,25,10,0,8300,8000,5008,5008,5002,100,Win,True,True,True,True,True,True,11,3,1,3,1,"{'championId': 122, 'pickTurn': 1}","{'championId': 62, 'pickTurn': 2}","{'championId': 420, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 350, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,1.4,269.3,149.2,0.3999999999999999,21.800000000000026,205.0,45.400000000000006,0.4,276.8,261.0,0.10000000000000009,-19.75,925.7,-146.20000000000005,,,,,,,,,,,,,,,89.0,4.0,14.0
526,David Park,5,3410800117,1588918861034,1775,1400,3052,3047,3071,1028,0,3364,6,7,5,2,2,2,486,2,0,0,0,151730,7273,127514,16942,0,10365,0,8787,1578,9206,1,24534,35425,2219,21,12,33470,11687,20904,878,11021,8325,2,0,22,124,91,0,524,14,2,5,2,True,False,False,False,False,False,8010,512,0,0,9111,782,220,0,9104,12,40,0,8299,515,0,0,8304,9,4,5,8410,83,0,0,8000,8300,5005,5008,5002,100,Win,True,True,True,True,True,True,11,3,1,3,1,"{'championId': 122, 'pickTurn': 1}","{'championId': 62, 'pickTurn': 2}","{'championId': 420, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 350, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,tukoutanzaizouba,6,3410800117,1588918861034,1775,1402,1058,1058,1082,3020,3165,3364,3,5,12,2,1,1,622,0,0,0,0,165674,121786,36980,6908,0,17198,15276,944,978,11500,1,17428,5388,0,37,3,31245,9659,20335,1250,9942,9660,0,0,55,120,99,5,182,15,4,6,5,False,False,False,False,False,False,8128,1061,14,0,8139,829,0,0,8120,0,4,2,8135,4978,5,0,8304,10,3,0,8347,0,0,0,8100,8300,5005,5008,5002,200,Fail,False,False,False,False,False,False,1,0,0,1,0,"{'championId': 28, 'pickTurn': 6}","{'championId': 7, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 105, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.0,269.0,129.8,-0.3999999999999999,-21.800000000000026,58.1,-45.400000000000006,0.1,393.7,294.1,-0.10000000000000009,19.75,480.7,146.20000000000005,,,,,,,,,,,,,,,350.0,3.0,7.0
276,ExhaustMyHoles,7,3410800117,1588918861034,1775,3157,3020,3285,1052,1056,0,3364,4,7,2,2,1,1,408,0,0,0,0,111797,65609,9577,36610,0,16277,10299,1065,4912,2983,1,8537,1633,1633,14,17,18908,8677,9426,804,9389,8535,0,0,164,0,0,0,48,15,2,5,2,False,False,False,False,False,False,8112,1386,0,0,8143,204,0,0,8138,12,0,0,8106,4,0,0,8226,250,815,0,8210,0,0,0,8100,8200,5008,5003,5003,200,Fail,False,False,False,False,False,False,1,0,0,1,0,"{'championId': 28, 'pickTurn': 6}","{'championId': 7, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 105, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.1,284.4,142.2,0.25000000000000044,18.450000000000017,167.9,70.65,0.1,481.6,349.5,2.220446049250313e-16,25.49999999999997,457.2,-17.25,,,,,,,,,,,,,,,117.0,4.0,14.0
376,McTrappin,8,3410800117,1588918861034,1775,3033,3031,3006,3085,1053,0,3340,10,6,10,4,2,2,755,3,0,0,0,147926,2413,141005,4507,593,22321,692,21531,97,1530,2,12420,5940,2399,19,11,17913,7125,10291,497,12196,11230,1,0,193,8,8,0,41,14,0,8,5,False,False,False,False,False,False,8008,2,20,0,9101,2424,2958,0,9103,21,10,0,8014,544,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5002,200,Fail,False,False,False,False,False,False,1,0,0,1,0,"{'championId': 28, 'pickTurn': 6}","{'championId': 7, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 105, 'pickTurn': 10}",NONE,JUNGLE,0.5,318.5,243.2,0.30000000000000004,36.30000000000001,753.1,316.20000000000005,0.4,328.29999999999995,266.9,-0.8,-260.80000000000007,1015.0,120.69999999999999,,,,,,,,,,,,,,,64.0,4.0,11.0
476,Dimashki,9,3410800117,1588918861034,1775,3857,3109,2055,3105,3117,3050,3364,4,5,17,2,2,2,692,1,0,0,0,26048,14939,5828,5280,0,10977,8116,1679,1182,2148,1,23787,1831,1146,45,34,19964,6415,11672,1876,8712,8050,0,0,33,0,0,0,120,13,10,22,5,False,False,False,False,False,False,8465,2648,0,0,8446,705,0,0,8473,546,0,0,8451,173,0,0,8321,7,0,0,8347,0,0,0,8400,8300,5007,5002,5001,200,Fail,False,False,False,False,False,False,1,0,0,1,0,"{'championId': 28, 'pickTurn': 6}","{'championId': 7, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 105, 'pickTurn': 10}",DUO_SUPPORT,NONE,5.9,284.2,255.4,-0.07999999999999985,-34.680000000000035,458.5,102.28000000000003,,,,,,,,,,,,,,,,,,,,,,51.0,7.0,4.0
576,AliMula,10,3410800117,1588918861034,1775,3111,3068,3075,3010,1057,0,3340,4,4,4,2,1,1,624,0,0,0,0,125176,69974,30318,24883,21,12161,8412,3369,379,2057,1,39712,4672,933,14,20,20341,8589,10040,1712,9624,9145,0,0,145,4,0,0,637,14,1,10,0,False,False,False,False,False,False,8437,874,711,0,8446,564,0,0,8429,59,24,15,8451,198,0,0,8009,914,500,0,9105,22,40,0,8400,8000,5008,5002,5001,200,Fail,False,False,False,False,False,False,1,0,0,1,0,"{'championId': 28, 'pickTurn': 6}","{'championId': 7, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 105, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,BobaMilkTea,1,3410850033,1588923435711,1769,2055,3800,3860,3050,0,3117,3364,2,6,18,0,1,0,585,0,0,0,0,20537,6921,7026,6589,0,7148,4832,1991,324,538,5,20119,1645,1645,67,32,17344,8359,7428,1556,8227,6700,0,0,28,0,0,0,75,13,4,28,7,False,False,False,False,False,True,8439,526,0,0,8463,1003,0,0,8429,59,18,13,8242,7,0,0,8009,2431,500,0,9105,18,10,0,8400,8000,5005,5008,5002,100,Win,True,True,True,True,False,True,7,1,1,1,2,"{'championId': 157, 'pickTurn': 1}","{'championId': 9, 'pickTurn': 2}","{'championId': 131, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",SOLO,MIDDLE,6.300000000000001,487.9,337.0,0.20000000000000018,95.79999999999998,438.20000000000005,79.9,5.6,375.3,312.6,0.19999999999999973,-31.899999999999977,911.9000000000001,213.8,,,,,,,,,,,,,,,55.0,14.0,4.0
224,JacquelinelEdWy,2,3410850033,1588923435711,1769,1416,3053,3078,3748,3111,0,3340,17,4,8,6,2,4,628,1,0,0,0,186327,33107,137804,15416,0,23766,4126,17666,1974,11039,1,21049,30330,2044,21,23,31730,11686,17401,2642,16940,14008,1,0,45,128,82,12,379,17,0,10,1,False,False,True,False,False,False,8010,376,0,0,9111,2313,500,0,9104,12,0,0,8299,763,0,0,8304,9,0,0,8347,0,0,0,8000,8300,5005,5008,5002,100,Win,True,True,True,True,False,True,7,1,1,1,2,"{'championId': 157, 'pickTurn': 1}","{'championId': 9, 'pickTurn': 2}","{'championId': 131, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",DUO,MIDDLE,6.5,322.0,337.2,,,228.4,,6.8,417.29999999999995,340.6,,,330.20000000000005,,2.7,303.6,362.5,,,843.6,,,,,,,,,110.0,7.0,4.0
324,nigxxr,3,3410850033,1588923435711,1769,1038,3508,3006,3031,3094,1053,3363,14,5,10,6,2,3,601,2,0,0,0,131670,3341,126208,2120,844,28059,1132,26096,830,2725,3,11927,16393,4145,25,9,18562,6588,11101,872,14672,13100,1,0,175,8,4,0,124,16,0,9,5,True,False,False,True,False,False,8005,1759,802,956,9101,2505,3357,0,9103,23,10,0,8014,697,0,0,8236,14,0,0,8275,9,0,0,8000,8200,5005,5008,5002,100,Win,True,True,True,True,False,True,7,1,1,1,2,"{'championId': 157, 'pickTurn': 1}","{'championId': 9, 'pickTurn': 2}","{'championId': 131, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",NONE,JUNGLE,0.30000000000000004,362.5,316.2,,,688.7,,1.4000000000000001,434.4,373.8,,,984.2,,,,,,,,,,,,,,,,254.0,11.0,4.0
424,Dys NiuBi,4,3410850033,1588923435711,1769,2033,3075,3025,3067,3047,1033,3340,4,8,16,0,1,0,379,0,0,0,0,110922,22144,74776,14001,17,10505,4615,5785,104,436,1,31302,14108,6270,18,15,31077,10931,16303,3841,11187,8675,3,1,137,12,5,0,302,15,3,9,0,False,False,False,False,True,False,8437,636,543,0,8446,1779,0,0,8444,1109,0,0,8451,188,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5003,5003,100,Win,True,True,True,True,False,True,7,1,1,1,2,"{'championId': 157, 'pickTurn': 1}","{'championId': 9, 'pickTurn': 2}","{'championId': 131, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",SOLO,TOP,7.4,538.7,346.6,2.4,183.7,452.59999999999997,34.79999999999998,7.7,451.0,396.29999999999995,4.1000000000000005,18.800000000000026,829.6,-93.49999999999994,,,,,,,,,,,,,,,420.0,4.0,12.0
524,CoronaVirusš,5,3410850033,1588923435711,1769,3146,2421,3020,2055,1052,3165,3340,5,9,8,2,2,1,445,1,0,0,0,120944,101711,17003,2229,0,14509,12770,1077,662,7174,1,11716,3973,1567,14,2,25758,11439,12224,2094,10613,8880,1,0,160,4,4,0,15,15,1,9,1,False,False,False,False,False,True,8010,640,0,0,9111,1071,260,0,9105,14,50,0,8014,345,0,0,8143,379,0,0,8135,2071,5,0,8000,8100,5008,5008,5003,100,Win,True,True,True,True,False,True,7,1,1,1,2,"{'championId': 157, 'pickTurn': 1}","{'championId': 9, 'pickTurn': 2}","{'championId': 131, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Ronan777,6,3410850033,1588923435711,1769,3050,3193,3075,3111,1401,0,3340,9,8,13,4,3,2,511,2,1,0,0,143634,112877,21386,9369,36,19786,15040,1911,2834,7629,5,59364,7070,0,14,54,32006,10535,20225,1246,11896,12200,0,0,11,134,113,5,273,14,0,7,1,False,False,False,False,False,False,8439,1290,0,0,8463,1297,0,0,8429,59,32,25,8451,150,0,0,8304,9,4,5,8347,0,0,0,8400,8300,5007,5008,5002,200,Fail,False,False,False,False,True,False,6,0,0,3,0,"{'championId': 2, 'pickTurn': 6}","{'championId': 105, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 420, 'pickTurn': 9}","{'championId': 18, 'pickTurn': 10}",SOLO,TOP,5.0,355.0,218.3,-2.4,-183.7,417.8,-34.79999999999998,3.5999999999999996,432.2,336.6,-4.1000000000000005,-18.800000000000026,923.0999999999999,93.49999999999994,,,,,,,,,,,,,,,67.0,4.0,12.0
274,ExhaustMyHoles,7,3410850033,1588923435711,1769,3157,1026,1056,3020,3285,0,3364,6,8,6,4,4,1,408,1,1,1,0,111236,98320,11224,1692,0,21163,18679,791,1692,1348,1,11148,4368,4015,12,48,18357,7158,10647,552,10177,8975,1,0,144,12,0,4,152,14,1,5,1,False,False,False,False,False,False,8112,719,0,0,8126,413,0,0,8138,30,0,0,8106,5,0,0,8226,250,600,0,8210,0,0,0,8100,8200,5008,5008,5003,200,Fail,False,False,False,False,True,False,6,0,0,3,0,"{'championId': 2, 'pickTurn': 6}","{'championId': 105, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 420, 'pickTurn': 9}","{'championId': 18, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,1.5,303.5,260.9,,,394.70000000000005,,0.8999999999999999,289.5,344.6,,,880.5,,,,,,,,,,,,,,,,89.0,4.0,14.0
374,McTrappin,8,3410850033,1588923435711,1769,3072,3031,3085,3006,3035,0,3340,7,10,10,4,2,1,269,1,0,0,0,153131,1620,146448,5062,816,22273,1050,21145,77,1064,3,13043,11255,7864,13,12,16530,4057,12124,348,12603,12250,3,0,178,16,4,4,61,14,0,8,0,False,False,False,False,False,False,8008,2,0,0,9101,2288,2842,0,9103,23,0,0,8014,589,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5002,200,Fail,False,False,False,False,True,False,6,0,0,3,0,"{'championId': 2, 'pickTurn': 6}","{'championId': 105, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 420, 'pickTurn': 9}","{'championId': 18, 'pickTurn': 10}",SOLO,TOP,5.199999999999999,429.6,247.0,-0.5000000000000004,-16.69999999999999,270.1,-148.0,5.7,552.4000000000001,469.70000000000005,0.9000000000000001,130.90000000000003,666.8,-441.2,,,,,,,,,,,,,,,67.0,6.0,4.0
474,Ranyka,9,3410850033,1588923435711,1769,3157,3853,3020,3102,1052,0,3364,3,9,8,2,2,1,294,1,0,0,0,28235,25039,2210,985,0,13759,11908,1074,776,2121,1,11415,1914,804,48,43,16880,5176,11315,388,8092,7885,0,0,20,0,0,0,81,11,2,18,7,False,False,False,False,False,False,8229,1143,0,0,8226,250,438,0,8210,0,0,0,8236,24,0,0,8313,0,0,0,8345,3,0,0,8200,8300,5007,5008,5003,200,Fail,False,False,False,False,True,False,6,0,0,3,0,"{'championId': 2, 'pickTurn': 6}","{'championId': 105, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 420, 'pickTurn': 9}","{'championId': 18, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.699999999999999,314.1,304.4,,,407.4,,6.699999999999999,405.09999999999997,379.4,,,714.9000000000001,,5.1,535.1,558.6,,,1293.5,,,,,,,,,145.0,7.0,4.0
574,The Great Sol,10,3410850033,1588923435711,1769,3153,3140,1055,3124,1038,3006,3340,7,7,7,3,2,2,491,1,0,0,0,123287,2424,89453,31408,0,19860,598,13635,5626,2361,1,11914,11106,4702,30,15,22167,3568,17238,1360,12618,10750,2,0,152,16,12,4,176,15,2,11,3,False,False,False,False,False,False,8005,1235,845,390,9111,960,280,0,9104,15,40,0,8014,335,0,0,8275,12,0,0,8234,10438,0,0,8000,8200,5005,5008,5002,200,Fail,False,False,False,False,True,False,6,0,0,3,0,"{'championId': 2, 'pickTurn': 6}","{'championId': 105, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 420, 'pickTurn': 9}","{'championId': 18, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Just A Minus,1,3411719837,1588980382590,2270,3033,3508,3094,3006,3031,3072,3364,15,6,15,6,2,3,911,2,0,0,0,239581,3400,228344,7837,1192,45164,706,41164,3293,5336,3,19277,17971,3780,40,48,27590,6220,20150,1219,18875,17275,0,1,232,22,18,0,107,18,1,13,2,False,False,False,False,False,False,8008,3,40,0,9111,1361,600,0,9103,23,30,0,8014,1022,0,0,8233,22,20,0,8236,28,0,0,8000,8200,5005,5002,5003,100,Fail,True,False,False,True,True,True,7,2,2,4,2,"{'championId': 157, 'pickTurn': 1}","{'championId': 62, 'pickTurn': 2}","{'championId': 38, 'pickTurn': 3}","{'championId': 9, 'pickTurn': 4}","{'championId': 81, 'pickTurn': 5}",SOLO,TOP,5.7,446.29999999999995,277.5,0.5000000000000004,16.69999999999999,418.1,148.0,4.8,421.5,334.20000000000005,-0.9000000000000001,-130.90000000000003,1108.0,441.2,,,,,,,,,,,,,,,75.0,4.0,12.0
223,streetcrusader,2,3411719837,1588980382590,2270,3142,3105,3111,1412,3147,3814,3364,11,6,13,4,1,4,722,0,0,0,0,258578,7618,230508,20451,0,30461,1181,27581,1698,12120,1,32307,70788,4940,13,34,32177,7118,23831,1228,15428,13750,3,0,49,147,90,8,503,18,1,1,2,True,False,False,False,False,False,8230,26,0,0,8275,22,0,0,8234,13215,0,0,8232,7,30,0,9111,1337,480,0,9104,10,30,0,8200,8000,5005,5008,5002,100,Fail,True,False,False,True,True,True,7,2,2,4,2,"{'championId': 157, 'pickTurn': 1}","{'championId': 62, 'pickTurn': 2}","{'championId': 38, 'pickTurn': 3}","{'championId': 9, 'pickTurn': 4}","{'championId': 81, 'pickTurn': 5}",DUO_SUPPORT,MIDDLE,1.0,240.9,180.7,,,400.6,,1.1,244.0,214.6,,,708.4,,0.8999999999999999,457.9,272.7,,,922.4,,,,,,,,,412.0,4.0,14.0
323,Andresinmc,3,3411719837,1588980382590,2270,3116,3152,3151,3047,3075,3135,3340,13,6,15,5,2,3,500,1,0,0,0,190291,165997,18489,5804,51,40420,34013,4137,2269,20508,1,60120,15625,2431,44,17,45960,15171,29883,906,17723,17000,2,1,188,0,0,0,316,18,4,16,1,False,False,False,False,False,False,8010,2356,0,0,9111,2626,560,0,9105,15,50,0,8299,1754,0,0,8139,1784,0,0,8135,7874,5,0,8000,8100,5008,5008,5003,100,Fail,True,False,False,True,True,True,7,2,2,4,2,"{'championId': 157, 'pickTurn': 1}","{'championId': 62, 'pickTurn': 2}","{'championId': 38, 'pickTurn': 3}","{'championId': 9, 'pickTurn': 4}","{'championId': 81, 'pickTurn': 5}",SOLO,TOP,8.1,453.40000000000003,322.79999999999995,0.9000000000000004,19.400000000000034,467.4,17.99999999999997,7.7,594.4,602.8,2.6000000000000005,195.59999999999997,1048.3,-211.80000000000007,,,,,,,,,,,,,,,38.0,12.0,4.0
