,summonerName,participantId,gameId,gameCreation,gameDuration,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,teamId_team,win_team,firstBlood_team,firstTower_team,firstInhibitor_team,firstBaron_team,firstDragon_team,firstRiftHerald_team,towerKills_team,inhibitorKills_team,baronKills_team,dragonKills_team,riftHeraldKills_team,ban1,ban2,ban3,ban4,ban5,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end,championId,spell1Id,spell2Id
289,McTrappin,10,3411839008,1.58899E+12,1616,3035,3031,3006,3085,1036,0,3340,4,10,5,0,1,0,500,0,0,0,0,102440,1002,100731,707,476,19112,443,18072,597,1234,5,9303,3105,2854,10,19,22975,10019,11412,1542,9170,9100,0,0,157,0,0,0,81,11,0,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8008,2,10,0,9101,1865,1730,0,9103,0,0,0,8014,266,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5002,200,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,1,"{'championId': 111, 'pickTurn': 6}","{'championId': 875, 'pickTurn': 7}","{'championId': 89, 'pickTurn': 8}","{'championId': 18, 'pickTurn': 9}","{'championId': 105, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.6,244.2,272,0.35,-2,311.7,-46.65,6.7,321,381.1,0.3,-87,943.9,-129,,,,,,,,,,,,,,,222,7,4
290,QKingBeastly,1,3411841904,1.58899E+12,1850,3031,3094,3009,1055,3046,3123,3363,5,4,7,4,2,1,811,1,0,0,0,200980,8165,187122,5692,1336,20267,1462,18372,432,2811,2,12111,11584,6601,21,24,16359,8402,7274,681,12157,10975,2,0,215,16,9,4,146,15,1,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8021,1385,0,0,9101,4035,4346,0,9103,26,20,0,8014,193,0,0,8275,7,0,0,8234,12039,0,0,8000,8200,5005,5008,5001,100,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6,0,0,3,1,"{'championId': 104, 'pickTurn': 1}","{'championId': 154, 'pickTurn': 2}","{'championId': 23, 'pickTurn': 3}","{'championId': 238, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",DUO_CARRY,BOTTOM,5.4,264.8,231.4,-0.5,15.9,309.6,10,9.1,547.9,522.2,3,174.1,399.3,-94.8,6.4,561.7,392.8,1,-106.7,879.7,126.45,,,,,,,,202,7,4
291,CàrlDL,2,3411841904,1.58899E+12,1850,2033,3153,3078,3047,3052,1028,3340,6,8,2,5,2,1,532,1,0,0,0,119547,22865,85587,11094,0,16445,4009,12411,24,5559,1,18150,17054,4754,27,17,28357,8650,17289,2418,10934,10083,1,0,96,34,8,15,167,14,2,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,767,0,0,9111,444,160,0,9105,20,40,0,8299,358,0,0,8304,10,3,0,8352,318,1875,1047,8000,8300,5005,5008,5002,100,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6,0,0,3,1,"{'championId': 104, 'pickTurn': 1}","{'championId': 154, 'pickTurn': 2}","{'championId': 23, 'pickTurn': 3}","{'championId': 238, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",SOLO,TOP,3.6,353.6,190.3,-4.2,-133.6,422.3,-32.4,3.6,387.5,278.2,-4,-147.7,1069.5,-304.7,2.4,427.4,564.7,-3.5,-136.7,1343.9,-605,,,,,,,,24,4,12
292,Adept Syndra,3,3411841904,1.58899E+12,1850,3078,3046,1038,1037,1018,3020,3363,4,2,6,3,1,1,1629,0,0,0,0,135529,114573,15453,5503,338,16184,14336,1751,96,3799,1,9070,5329,1957,28,3,17794,6582,8611,2600,10929,10908,1,0,208,8,8,0,444,15,2,11,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8021,1399,0,0,8009,2327,500,0,9103,26,50,0,8014,310,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5003,100,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6,0,0,3,1,"{'championId': 104, 'pickTurn': 1}","{'championId': 154, 'pickTurn': 2}","{'championId': 23, 'pickTurn': 3}","{'championId': 238, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",SOLO,MIDDLE,7.5,441,326.3,0.3,-39.1,292.7,-34.3,7.6,476.6,299.3,-1.2,-110.2,443.2,33,5.7,542.8,407.1,-2.5,-211.5,1043.5,70.6,,,,,,,,42,4,12
293,Katarina show,4,3411841904,1.58899E+12,1850,1402,3020,3102,3916,0,3157,3330,7,5,8,5,1,2,788,0,0,0,0,162421,144626,9490,8303,0,25212,23763,184,1264,18871,1,19950,9341,1992,62,59,31126,10902,19095,1128,11360,10975,1,0,58,109,83,12,768,14,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8128,1298,17,0,8126,668,0,0,8138,30,0,0,8106,5,0,0,8321,2,0,0,8313,0,0,0,8100,8300,5008,5008,5002,100,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6,0,0,3,1,"{'championId': 104, 'pickTurn': 1}","{'championId': 154, 'pickTurn': 2}","{'championId': 23, 'pickTurn': 3}","{'championId': 238, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",NONE,JUNGLE,0.8,308.8,286.7,0.8,6.3,851.5,119.8,2.2,532.7,444.2,0.2,113.9,929.9,127.4,2.8,438.1,344.9,1.8,-85.2,1099.7,-85.1,,,,,,,,9,11,4
294,Stormshower084,5,3411841904,1.58899E+12,1850,3157,3853,0,1058,1058,3117,3364,4,7,10,2,1,1,663,0,0,0,0,38840,32777,5564,498,0,10841,9622,719,498,2792,1,8759,6171,3399,36,54,16331,6602,8242,1486,8527,7225,1,0,27,8,0,0,94,12,3,15,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8229,1239,0,0,8226,250,576,0,8210,0,0,0,8236,48,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5003,100,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6,0,0,3,1,"{'championId': 104, 'pickTurn': 1}","{'championId': 154, 'pickTurn': 2}","{'championId': 23, 'pickTurn': 3}","{'championId': 238, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,0.7,300.9,193.6,-0.5,15.9,190,10,0.6,322.8,311.7,3,174.1,372.4,-94.8,1.4,337.3,285.7,1,-106.7,898.9,126.45,,,,,,,,25,4,14
295,EatingBear,6,3411841904,1.58899E+12,1850,3853,3504,3070,3117,3174,0,3364,0,3,17,0,0,0,651,0,0,0,0,28703,24073,4630,0,0,10290,8940,1349,0,14765,5,7492,6866,4858,52,12,13983,8119,5556,307,7943,6600,3,0,15,0,0,0,33,14,2,20,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,8214,532,3544,0,8226,250,729,0,8210,0,0,0,8237,550,0,0,8304,10,3,0,8347,0,0,0,8200,8300,5008,5008,5001,200,Win,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,9,2,1,1,1,"{'championId': 64, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 69, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.3,259.6,174,0.5,-15.9,261.1,-10,0.4,288.6,239,-3,-174.1,404.5,94.8,0.7,553.6,266.5,-1,106.7,625.8,-126.45,,,,,,,,37,3,4
296,ExhaustMyHoles,7,3411841904,1.58899E+12,1850,3157,3102,1056,3285,3020,3089,3364,13,3,5,6,2,2,988,1,0,0,0,205521,134332,14329,56859,0,28954,20912,1436,6605,3768,1,10701,10801,9601,24,15,17643,11413,5827,402,17580,15845,4,1,248,17,8,5,91,18,2,7,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8112,2694,0,0,8143,680,0,0,8138,30,0,0,8106,5,0,0,8226,250,1034,0,8210,40,0,0,8100,8200,5008,5003,5003,200,Win,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,9,2,1,1,1,"{'championId': 64, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 69, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",SOLO,MIDDLE,7.2,480.1,291.3,-0.3,39.1,327,34.3,8.8,586.8,570.4,1.2,110.2,410.2,-33,8.2,754.3,759.4,2.5,211.5,972.9,-70.6,,,,,,,,103,14,4
297,McTrappin,8,3411841904,1.58899E+12,1850,1055,3031,3006,3085,1053,1036,3340,2,9,7,0,1,0,516,0,0,0,0,101911,2156,97150,2605,580,10103,400,9703,0,1266,3,8794,7604,695,15,14,16752,8962,7271,518,9204,8550,0,0,152,12,4,0,58,13,0,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8008,1,40,0,9101,1569,2017,0,9103,0,0,0,8014,217,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5002,200,Win,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,9,2,1,1,1,"{'championId': 64, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 69, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.8,274.3,242,0.5,-15.9,218.5,-10,3.3,233.9,256.6,-3,-174.1,556.8,94.8,5.1,558.8,331.6,-1,106.7,899.9,-126.45,,,,,,,,222,7,4
298,Avenge my Name,9,3411841904,1.58899E+12,1850,3065,3193,2031,3047,0,1401,3364,1,6,13,0,1,0,417,0,0,0,0,145579,51117,81384,13077,0,7239,1810,4993,436,7424,1,34806,22744,2394,18,10,27934,10547,17007,379,10392,9275,1,0,34,126,99,6,354,15,3,5,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8010,80,0,0,9111,973,280,0,9105,17,10,0,8014,119,0,0,8473,669,0,0,8401,297,0,0,8000,8400,5005,5008,5002,200,Win,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,9,2,1,1,1,"{'championId': 64, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 69, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",NONE,JUNGLE,0,302.5,245.2,-0.8,-6.3,731.7,-119.8,2,418.8,364.7,-0.2,-113.9,802.5,-127.4,1,523.3,312.8,-1.8,85.2,1184.8,85.1,,,,,,,,59,4,11
299,Aventador SV,10,3411841904,1.58899E+12,1850,3065,2031,1033,3091,3111,3071,3340,10,5,2,6,2,2,658,2,0,0,0,157868,17565,137626,2676,0,24283,5569,17439,1274,9042,1,35582,6013,2942,18,24,40206,16930,22568,706,13472,11200,0,1,222,0,0,0,68,16,4,12,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8005,2155,1291,863,9111,1792,240,0,9104,19,20,0,8014,472,0,0,8453,927,371,0,8444,1810,0,0,8000,8400,5008,5008,5003,200,Win,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,9,2,1,1,1,"{'championId': 64, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 69, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",SOLO,TOP,7.8,487.2,292.7,4.2,133.6,454.7,32.4,7.6,535.2,378.2,4,147.7,1374.2,304.7,5.9,564.1,507.5,3.5,136.7,1948.9,605,,,,,,,,58,14,4
300,NautilusSupport,1,3411885503,1.58899E+12,1591,3860,3109,3050,3111,1011,1029,3340,5,3,16,2,2,1,825,1,0,0,0,38886,23028,11007,4851,0,12330,8291,3665,374,3116,1,23979,2168,813,35,67,13079,3412,8157,1509,8035,7200,0,1,38,0,0,0,325,13,2,16,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8439,656,0,0,8401,605,0,0,8473,245,0,0,8242,7,0,0,8304,8,1,5,8347,0,0,0,8400,8300,5007,5002,5001,100,Win,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,2,1,4,1,"{'championId': 141, 'pickTurn': 1}","{'championId': 3, 'pickTurn': 2}","{'championId': -1, 'pickTurn': 3}","{'championId': 350, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,1.3,303.2,227.6,0.9,77.55,285,-12.15,2.3,323.6,300.6,1.55,89.1,627,-120.7,,,,,,,,,,,,,,,111,14,4
301,Nasty Ass Eater,2,3411885503,1.58899E+12,1591,3153,3042,3158,3025,1055,1036,3363,12,2,10,8,2,2,1147,1,0,0,0,134683,18415,115647,620,0,26771,6557,20045,168,3451,3,7899,18874,7579,12,10,13785,3697,7227,2861,12170,10150,2,1,185,0,0,0,217,15,0,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,8010,399,0,0,8009,7179,500,0,9104,10,30,0,8014,527,0,0,8226,250,603,0,8237,394,0,0,8000,8200,5005,5008,5002,100,Win,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,2,1,4,1,"{'championId': 141, 'pickTurn': 1}","{'championId': 3, 'pickTurn': 2}","{'championId': -1, 'pickTurn': 3}","{'championId': 350, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",DUO_CARRY,BOTTOM,7.3,320.7,382.2,0.9,77.55,228.5,-12.15,7,562.5,427.3,1.55,89.1,503.8,-120.7,,,,,,,,,,,,,,,81,7,4
302,ijijjjiji,3,3411885503,1.58899E+12,1591,1412,0,3142,3071,3047,0,3364,5,0,4,5,1,1,0,0,0,0,0,191722,7500,165652,18570,0,8950,585,7670,695,10231,1,11044,47988,4579,28,11,14343,3399,10418,526,11096,10075,3,0,46,155,91,12,421,15,4,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8230,8,0,0,8275,20,0,0,8233,17,30,0,8232,6,20,0,9111,138,180,0,9104,12,20,0,8200,8000,5005,5008,5001,100,Win,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,2,1,4,1,"{'championId': 141, 'pickTurn': 1}","{'championId': 3, 'pickTurn': 2}","{'championId': -1, 'pickTurn': 3}","{'championId': 350, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",NONE,JUNGLE,1.1,376.5,321.4,1,132.3,310,-338.7,2,477.5,406.1,1.1,-25.3,424.4,-601.8,,,,,,,,,,,,,,,104,11,4
303,MakeAatroxGreat,4,3411885503,1.58899E+12,1591,3748,1054,1001,0,3068,0,3340,2,1,7,2,1,1,943,0,0,0,0,119513,49885,64709,4918,0,19210,7981,10602,625,6573,1,30246,5003,2033,6,35,19398,3427,14265,1705,9499,7050,0,0,189,7,0,5,224,15,0,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8437,1324,1115,0,8401,772,0,0,8473,556,0,0,8451,214,0,0,8106,5,0,0,8126,705,0,0,8400,8100,5005,5008,5002,100,Win,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,2,1,4,1,"{'championId': 141, 'pickTurn': 1}","{'championId': 3, 'pickTurn': 2}","{'championId': -1, 'pickTurn': 3}","{'championId': 350, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",SOLO,TOP,9.1,497.5,282.8,1.3,21.8,250.6,-159,6.7,526.6,362.8,-1.3,36.6,727.3,-152,,,,,,,,,,,,,,,98,4,12
304,NeverAgainHarry,5,3411885503,1.58899E+12,1591,1026,3111,3116,1082,3027,3136,3340,5,2,6,5,1,1,821,0,0,0,0,108184,98391,8130,1662,0,16200,14336,1681,182,8238,1,9457,4090,4027,12,28,20150,5478,11848,2823,9687,9650,3,0,162,0,0,0,131,14,2,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,511,0,0,8009,3449,500,0,9105,17,50,0,8299,532,0,0,8345,3,0,0,8352,260,1603,807,8000,8300,5005,5008,5003,100,Win,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,2,1,4,1,"{'championId': 141, 'pickTurn': 1}","{'championId': 3, 'pickTurn': 2}","{'championId': -1, 'pickTurn': 3}","{'championId': 350, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",SOLO,MIDDLE,6.7,436.7,251,-0.2,-31.4,310.1,16.4,6,520.5,425.9,0.4,51,651.7,-147.2,,,,,,,,,,,,,,,136,14,4
305,QGee,6,3411885503,1.58899E+12,1591,3853,3111,3113,3174,1004,1004,3364,0,13,4,0,0,0,363,0,0,0,0,11529,9263,2264,2,0,5759,4809,947,2,7760,5,14270,0,0,31,6,18772,7630,10660,481,5129,5025,0,0,13,0,0,0,20,10,3,21,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8214,488,955,0,8226,250,478,0,8210,0,0,0,8236,24,0,0,8453,550,761,0,8473,959,0,0,8200,8400,5008,5002,5001,200,Fail,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,"{'championId': 105, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 157, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.3,180.2,140.2,-0.9,-77.55,222.2,12.15,0.6,361.8,196.6,-1.55,-89.1,774.1,120.7,,,,,,,,,,,,,,,37,3,4
306,Hooni13,7,3411885503,1.58899E+12,1591,1054,3078,3111,3742,3211,0,3340,4,1,0,2,1,2,1031,0,0,0,0,106185,1284,99750,5151,0,11670,300,10447,921,1455,1,30734,1533,1533,10,23,24040,9121,14176,742,10461,9608,0,0,193,0,0,0,53,14,1,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8010,734,0,0,9111,119,80,0,9105,25,10,0,8014,201,0,0,8444,1515,0,0,8453,443,241,0,8000,8400,5005,5008,5002,200,Fail,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,"{'championId': 105, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 157, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",SOLO,TOP,7.8,475.7,262.5,-1.3,-21.8,409.6,159,8,490,424.8,1.3,-36.6,879.3,152,,,,,,,,,,,,,,,86,4,12
307,SlimJim0104,8,3411885503,1.58899E+12,1591,1401,2031,3193,2055,3047,1028,3364,0,2,4,0,0,0,735,0,0,0,0,110719,28861,73076,8781,0,4311,1680,1835,795,15631,1,24204,7436,834,15,18,28222,8199,19752,270,7695,6800,1,0,21,105,87,1,289,12,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8005,556,275,281,9111,281,80,0,9105,19,20,0,8014,55,0,0,8275,18,0,0,8232,2,10,0,8000,8200,5005,5008,5001,200,Fail,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,"{'championId': 105, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 157, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",NONE,JUNGLE,0.1,244.2,219.6,-1,-132.3,648.7,338.7,0.9,502.8,343.9,-1.1,25.3,1026.2,601.8,,,,,,,,,,,,,,,48,4,11
308,ExhaustMyHoles,9,3411885503,1.58899E+12,1591,3157,1056,3020,1058,0,3285,3364,3,6,2,2,2,1,668,1,0,0,0,115995,69846,9778,36370,0,14944,9427,877,4640,2558,1,13318,6901,842,12,11,21213,9301,11506,405,9605,9450,0,0,163,8,4,0,62,14,0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8112,1291,0,0,8143,215,0,0,8138,10,0,0,8106,3,0,0,8226,250,626,0,8210,0,0,0,8100,8200,5008,5003,5003,200,Fail,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,"{'championId': 105, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 157, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",SOLO,MIDDLE,6.9,468.1,237,0.2,31.4,293.7,-16.4,5.6,469.5,477.8,-0.4,-51,798.9,147.2,,,,,,,,,,,,,,,103,14,4
309,McTrappin,10,3411885503,1.58899E+12,1591,1055,3031,3006,3086,1042,1042,3340,0,7,4,0,0,0,368,0,0,0,0,104380,1517,99276,3586,446,14280,511,13703,66,1619,3,9745,925,0,12,20,16293,5155,10992,145,7235,6700,0,0,168,4,4,0,78,12,0,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8008,2,40,0,9101,1144,1510,0,9103,0,0,0,8014,125,0,0,8304,12,0,0,8345,3,0,0,8000,8300,5005,5008,5002,200,Fail,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,"{'championId': 105, 'pickTurn': 6}","{'championId': 18, 'pickTurn': 7}","{'championId': 157, 'pickTurn': 8}","{'championId': 114, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.5,288.6,223.8,-0.9,-77.55,315.6,12.15,5.6,346.1,272.2,-1.55,-89.1,598.1,120.7,,,,,,,,,,,,,,,222,7,4
310,ExhaustMyHoles,1,3411981796,1.58899E+12,1731,3157,3027,3115,3047,1056,0,3364,7,3,9,4,2,1,705,1,0,0,0,182929,137184,26218,19526,0,26019,21280,2984,1755,3304,1,24527,14467,5087,14,11,18179,5377,11116,1686,12995,10350,1,1,175,40,32,1,47,16,2,6,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8437,818,625,0,8401,620,0,0,8473,526,0,0,8451,206,0,0,8143,614,0,0,8106,5,0,0,8400,8100,5005,5008,5002,100,Win,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,2,1,1,0,"{'championId': 157, 'pickTurn': 1}","{'championId': 18, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 104, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",SOLO,TOP,7.8,516.2,284.4,2.1,57.7,175.5,-237.6,5.8,478.4,415.6,-1.4,-81.4,719.3,107.7,,,,,,,,,,,,,,,131,14,4
311,McTrappin,2,3411981796,1.58899E+12,1731,1055,3031,3006,3085,1053,1036,3340,3,3,13,2,1,1,920,0,0,0,0,131621,1320,129722,578,563,18474,345,17550,578,1051,2,7587,21874,11899,10,9,11154,2123,8334,695,10864,8550,6,1,181,16,1,4,46,14,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8008,2,0,0,9101,2045,2460,0,9103,24,30,0,8014,328,0,0,8304,11,1,5,8345,3,0,0,8000,8300,5005,5008,5002,100,Win,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,2,1,1,0,"{'championId': 157, 'pickTurn': 1}","{'championId': 18, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 104, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",DUO_CARRY,BOTTOM,8.2,339,273.5,0.05,-7.55,127.8,-104.9,5.3,341.8,324.4,-1.25,-118.05,462.4,-148.6,,,,,,,,,,,,,,,222,7,4
312,FORRRRCHINAAAA,3,3411981796,1.58899E+12,1731,0,2033,3020,3285,3157,1026,3363,6,4,13,3,1,2,558,0,0,0,0,116137,90957,9673,15506,0,20784,19654,773,356,935,1,9262,2216,2216,30,33,16296,9364,5793,1138,10856,9000,0,0,143,9,4,5,346,15,6,16,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8229,1435,0,0,8226,250,784,0,8210,0,0,0,8237,548,0,0,8009,3321,500,0,8299,396,0,0,8200,8000,5008,5008,5003,100,Win,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,2,1,1,0,"{'championId': 157, 'pickTurn': 1}","{'championId': 18, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 104, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",SOLO,MIDDLE,5,392.2,226.1,-0.7,10.2,380.2,-40.4,6.8,540,361,1.4,168.8,593.1,-16.5,,,,,,,,,,,,,,,61,4,6
313,Satame,4,3411981796,1.58899E+12,1731,1400,2031,3047,3071,3812,1031,3364,8,4,8,3,2,2,447,2,0,0,0,155308,6616,141945,6746,0,18785,65,16643,2076,17838,1,23788,18236,2825,20,25,32108,9557,19384,3166,12520,11500,1,0,37,112,93,8,332,14,3,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8010,479,0,0,9111,967,320,0,9105,13,40,0,8299,508,0,0,8143,472,0,0,8135,3905,5,0,8000,8100,5008,5008,5002,100,Win,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,2,1,1,0,"{'championId': 157, 'pickTurn': 1}","{'championId': 18, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 104, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",NONE,JUNGLE,0.3,281.5,275.4,0.2,-10.8,707.1,-98.8,1.1,453.5,430.1,0.1,145.3,945.8,-168.1,,,,,,,,,,,,,,,141,11,4
